date,nav,shares_outstanding,shares_change,total_net_assets,estimated_flow_eur,flow_pct_assets,flow_zscore,flow_5d,flow_20d
2014-08-28,84.2832,199750000.0,-300000.0,16835559524.05,-25284959.999999996,-0.0015018782098616815,-0.39363278280702346,3416842.000000001,31412956.749999948
2014-08-29,84.3506,199400000.0,-350000.0,16819515820.34,-29522710.0,-0.0017552651524188293,-0.4506490038405154,-4983309.999999999,29321488.999999948
2014-09-01,84.4285,199400000.0,0.0,16835034749.97,0.0,0.0,-0.036701113036571024,-4983309.999999999,28913763.999999948
2014-09-02,84.6775,199100000.0,-300000.0,16859282797.07,-25403250.0,-0.0015067811784030855,-0.3878466730389124,-16042184.0,26415674.499999948
2014-09-03,85.7412,199000000.0,-100000.0,17062502936.72,-8574120.0,-0.0005025124409823687,-0.14721075111143753,-17757008.0,26393616.999999948
2014-09-04,86.6117,198750000.0,-250000.0,17214072853.2,-21652925.0,-0.0012578618194923486,-0.321219166918612,-17030601.0,24707084.249999948
2014-09-05,86.814,198750000.0,0.0,17254291010.08,0.0,0.0,-0.02424713288402652,-11126059.0,24707084.249999948
2014-09-08,86.9111,196250000.0,-2500000.0,17056300164.73,-217277750.0,-0.012738855900841816,-2.898961640033527,-54581609.0,13229848.999999946
2014-09-09,86.4891,195900000.0,-350000.0,16943209487.21,-30271184.999999996,-0.0017866263781281197,-0.39255930159498714,-55555196.0,7070962.499999946
2014-09-10,86.395,195800000.0,-100000.0,16916150432.43,-8639500.0,-0.0005107249450464327,-0.10329843372302207,-55568272.0,-1759924.0000000536
2014-09-11,86.3155,193400000.0,-2400000.0,16693411208.04,-207157200.0,-0.012409518786683183,-2.708467743026906,-92669127.0,-13350391.000000054
2014-09-12,85.9575,193400000.0,0.0,16624181305.84,0.0,0.0,0.03437192262968296,-92669127.0,-15780190.000000054
2014-09-15,86.0322,190800000.0,-2600000.0,16414939311.77,-223683720.0,-0.013626838074242047,-2.850650677939114,-93950321.0,-29229075.250000052
2014-09-16,85.794,188200000.0,-2600000.0,16146436170.76,-223064400.0,-0.01381508573414814,-2.7714454730973395,-132508964.0,-45994549.00000005
2014-09-17,86.0481,188200000.0,0.0,16194253011.03,0.0,0.0,0.07838242219868402,-130781064.0,-47861342.50000005
2014-09-18,87.2647,185350000.0,-2850000.0,16174515511.48,-248704395.0,-0.015376311879232484,-2.952546933764618,-139090503.0,-61343347.250000045
2014-09-19,87.2744,182600000.0,-2750000.0,15936305494.74,-240004600.0,-0.015060240912124637,-2.770259043725681,-187091423.0,-73967479.75000004
2014-09-22,86.8305,179100000.0,-3500000.0,15551345918.11,-303906750.0,-0.01954215098810783,-3.417106036388008,-203136029.0,-89162817.25000004
2014-09-23,85.4544,176100000.0,-3000000.0,15048526801.61,-256363200.00000003,-0.017035767246835913,-2.8328826665585543,-209795789.0,-103475533.25000006
2014-09-24,86.0501,176400000.0,300000.0,15179234353.0,25815030.0,0.0017006806403840756,0.46199485573957366,-204632783.0,-102184781.75000006
2014-09-25,84.6966,173900000.0,-2500000.0,14728745820.35,-211741500.0,-0.014376071295048554,-2.291809768816246,-197240204.0,-111507608.75000004
2014-09-26,84.5231,171500000.0,-2400000.0,14495705463.63,-202855440.0,-0.01399417506853793,-2.1684460709407616,-189810372.0,-120174245.25000004
2014-09-29,83.9197,168900000.0,-2600000.0,14174035122.41,-218191220.00000003,-0.01539372649465406,-2.3299108423872026,-172667266.0,-131083806.25000004
2014-09-30,84.3769,166400000.0,-2500000.0,14040318773.84,-210942250.00000003,-0.015024035664562603,-2.2104693534672077,-163583076.00000003,-140360756.25000006
2014-10-01,83.555,163900000.0,-2500000.0,13694662197.72,-208887500.00000003,-0.01525320573696059,-2.1829001999832154,-210523582.00000003,-150376425.25000006
2014-10-02,81.8954,160900000.0,-3000000.0,13176971987.89,-245686200.0,-0.018645118182370912,-2.620505487606843,-217312522.0,-161578089.00000006
2014-10-06,82.0172,158600000.0,-2300000.0,13007929876.92,-188639560.0,-0.014501889369399477,-1.9348072728134125,-214469346.00000003,-171010067.00000006
2014-10-07,80.919,155550000.0,-3050000.0,12586946362.19,-246802950.0,-0.019607849505212223,-2.6043111362744322,-220191692.0,-172486327.00000006
2014-10-08,80.1085,155550000.0,0.0,12460874955.81,0.0,0.0,0.27346206907654563,-178003242.0,-170972767.75000006
2014-10-09,80.1945,153450000.0,-2100000.0,12305841086.71,-168408450.0,-0.01368524498352875,-1.699363151783831,-169907432.0,-178961215.25000006
2014-10-10,78.269,151450000.0,-2000000.0,11853840825.92,-156538000.0,-0.01320567757732235,-1.5982094432211282,-152077792.0,-176430255.25000006
2014-10-13,78.4784,149750000.0,-1700000.0,11752133976.93,-133413279.99999999,-0.0113522599607779,-1.3111253823599474,-141032536.0,-183100919.25000006
2014-10-14,78.5918,149900000.0,150000.0,11780914463.14,11788770.000000002,0.0010006668019604573,0.444437493656732,-89314192.0,-171327294.75000006
2014-10-15,76.3366,151000000.0,1100000.0,11526824409.11,83970260.0,0.007284769596527882,1.317363071272564,-72520140.0,-155975561.75000006
2014-10-16,76.4338,151000000.0,0.0,11541502807.75,0.0,0.0,0.2717194510528376,-38838450.0,-155975561.75000006
2014-10-17,78.814,151200000.0,200000.0,11916682046.2,15762799.999999998,0.0013227507404232918,0.46322404711838927,-4378289.999999997,-142752202.00000006
2014-10-20,77.6332,152400000.0,1200000.0,11831299308.47,93159840.0,0.007874015995293695,1.4110775125000858,40936334.0,-126093980.00000004
2014-10-21,79.1393,153750000.0,1350000.0,12167661788.72,106838055.00000001,0.008780491836076836,1.740706694552134,59946191.0,-105556739.75000006
2014-10-22,79.6124,154300000.0,550000.0,12284200085.66,43786820.0,0.0035644828067490273,0.9078495333811443,51909503.0,-90549238.75000006
2014-10-23,80.5662,155100000.0,800000.0,12495814979.31,64452959.99999999,0.005157963694782474,1.1558573748537204,64800095.0,-88617342.25000006
2014-10-24,80.0359,155800000.0,700000.0,12469595850.5,56025130.0,0.004492938718439181,1.0379691457720828,72852561.0,-75229010.75000006
2014-10-27,79.2764,154100000.0,-1700000.0,12216495721.76,-134769880.0,-0.011031795292978177,-1.454625871631963,27266617.0,-71824732.75000006
2014-10-28,80.7503,154250000.0,150000.0,12455735079.2,12112545.0,0.0009724472239480191,0.4782975988117591,8321514.999999997,-60309544.50000006
2014-10-29,80.8804,154100000.0,-150000.0,12463667663.64,-12132060.0,-0.0009733940544156684,0.16610756622505643,-2862261.000000003,-50369035.00000005
2014-10-30,81.1651,153850000.0,-250000.0,12487256508.64,-20291275.0,-0.0016249586116822666,0.06684246334890939,-19811108.0,-40939223.75000005
2014-10-31,83.0526,153600000.0,-250000.0,12756873496.22,-20763150.0,-0.001627604914805524,0.0672374115620703,-35168764.0,-29693071.250000052
2014-11-03,82.3822,153250000.0,-350000.0,12625073055.8,-28833770.0,-0.0022838497545765624,-0.03471800893393209,-13981542.0,-21702781.750000052
2014-11-04,81.6231,153250000.0,0.0,12508745657.53,0.0,0.0,0.33348280891584536,-16404051.0,-9362634.250000052
2014-11-05,82.9495,150750000.0,-2500000.0,12504642737.35,-207373750.0,-0.016583740483892218,-2.2762941138481425,-55452389.0,-19731321.750000052
2014-11-06,83.5005,148850000.0,-1900000.0,12429045707.29,-158650950.0,-0.012764531866428534,-1.6376512183082512,-83124324.0,-19243446.750000052
2014-11-07,82.7382,146500000.0,-2350000.0,12121152278.96,-194434770.0,-0.01604094771893111,-2.0910627932593,-117858648.0,-21138285.250000052
2014-11-10,83.2719,142500000.0,-4000000.0,11866244875.39,-333087600.0,-0.028070177507528694,-3.673139572244325,-178709414.0,-31122001.250000052
2014-11-11,83.4243,142300000.0,-200000.0,11871274991.12,-16684860.0,-0.001405481720580197,0.17733256451076138,-182046386.0,-32545682.750000052
2014-11-12,82.0166,140150000.0,-2150000.0,11494631499.96,-176335690.0,-0.015340699699734927,-1.7931476937493123,-175838774.0,-45560980.25000005
2014-11-13,82.3506,139150000.0,-1000000.0,11459092789.7,-82350600.0,-0.007186485135544133,-0.6243081408576511,-160578704.0,-49678510.25000005
2014-11-14,82.3897,137150000.0,-2000000.0,11299749262.84,-164779400.0,-0.014582571362170694,-1.641347766714621,-154647630.0,-58705620.250000045
2014-11-17,82.8642,135050000.0,-2100000.0,11190814346.3,-174014820.0,-0.015549790624266252,-1.7379243610652444,-122833074.0,-72064353.25000004
2014-11-18,84.201,133050000.0,-2000000.0,11202949382.31,-168402000.0,-0.015031934382022195,-1.6312077132837124,-153176502.0,-85826356.00000004
2014-11-19,84.3456,130650000.0,-2400000.0,11019749700.36,-202429440.0,-0.01836969491179885,-2.0345585425373227,-158395252.0,-98137169.00000004
2014-11-20,84.4447,128300000.0,-2350000.0,10834257994.81,-198445045.0,-0.01831644078395238,-1.9749607642717546,-181614141.0,-111282069.25000004
2014-11-21,86.6576,125100000.0,-3200000.0,10840866767.41,-277304320.0,-0.025579533993871875,-2.8179277483576257,-204119125.0,-127948541.75000004
2014-11-24,87.1284,124600000.0,-500000.0,10856196363.8,-43564200.0,-0.00401284193285826,-0.04106703655059573,-178029001.0,-123388257.75000004
2014-11-25,87.8018,124500000.0,-100000.0,10931323291.6,-8780180.0,-0.0008032129108053174,0.3722717125928421,-146104637.0,-124432894.00000004
2014-11-26,88.2842,124050000.0,-450000.0,10951654291.22,-39727890.0,-0.0036275697665009445,0.013275320359601812,-113564327.0,-125812685.50000004
2014-11-27,88.812,123650000.0,-400000.0,10981599247.16,-35524800.0,-0.0032349386642557755,0.06740303312972466,-80980278.0,-126574361.75000004
2014-11-28,88.8648,123400000.0,-250000.0,10965915461.59,-22216200.0,-0.0020259320872768032,0.22630608705237876,-29962654.0,-126647014.25000004
2014-12-01,88.7094,123650000.0,250000.0,10968919280.76,22177350.0,0.0020218354636723523,0.7457278990618054,-16814344.0,-124096458.25000004
2014-12-02,88.447,120400000.0,-3250000.0,10649015726.62,-287452750.0,-0.026993363272197698,-2.8640588896728447,-72548858.0,-138469095.75000006
2014-12-03,88.7823,116000000.0,-4400000.0,10298745239.36,-390642120.0,-0.03793104023071026,-3.9092227828459842,-142731704.0,-147632514.25000006
2014-12-04,87.7086,112200000.0,-3800000.0,9840910470.13,-333292680.0,-0.03386807359051171,-3.251311824240277,-202285280.0,-156364600.75000006
2014-12-05,89.8071,108200000.0,-4000000.0,9717128641.97,-359228400.0,-0.0369685751044222,-3.3873598004765113,-269687720.0,-164604282.25000006
2014-12-08,89.1639,105500000.0,-2700000.0,9406786931.82,-240742530.0,-0.025592429353921996,-2.12593068584101,-322271696.0,-159987028.75000006
2014-12-09,87.1937,101300000.0,-4200000.0,8832720706.6,-366213540.0,-0.04146101208955439,-3.5336483406332864,-338023854.0,-177463462.75000006
2014-12-10,87.2469,99300000.0,-2000000.0,8663615187.33,-174493800.0,-0.020140991517627233,-1.417582845407179,-294794190.0,-177371368.25000006
2014-12-11,87.8056,97700000.0,-1600000.0,8578606871.27,-140488960.0,-0.01637666372969037,-1.0345368117494684,-256233446.0,-180278286.25000006
2014-12-12,85.4212,97200000.0,-500000.0,8302941032.56,-42710600.0,-0.005144032678602714,0.05899259209769491,-192929886.0,-174174846.25000006
2014-12-15,83.0992,97050000.0,-150000.0,8064780072.74,-12464880.0,-0.001545594534205949,0.40990487875633486,-147274356.0,-166097349.25000006
2014-12-16,85.1453,97050000.0,0.0,8263353319.28,0.0,0.0,0.5600750888451493,-74031648.0,-157677249.25000006
2014-12-17,84.9717,97150000.0,100000.0,8255001392.99,8497170.0,0.0010293359862077849,0.6583442925427562,-37433454.0,-147130918.75000006
2014-12-18,87.345,97500000.0,350000.0,8516139613.48,30570750.0,0.003589742698864433,0.9020959539000654,-3221512.0,-135680129.00000006
2014-12-19,87.1301,97800000.0,300000.0,8521328191.93,26139030.0,0.003067483074382065,0.8472322673778396,10548414.0,-120507961.50000004
2014-12-22,87.8305,97800000.0,0.0,8589825048.35,0.0,0.0,0.550604085731963,13041390.0,-118329751.50000004
2014-12-23,88.3308,99400000.0,1600000.0,8780079588.81,141329280.0,0.016096583017324896,2.0588756739553693,41307246.0,-110824278.50000004
2014-12-29,88.3733,99100000.0,-300000.0,8757797537.16,-26511990.0,-0.003027243994566855,0.24339216594843002,34305414.0,-110163483.50000004
2014-12-30,87.2907,99100000.0,0.0,8650504841.21,0.0,0.0,0.5309372942650779,28191264.0,-108387243.50000004
2015-01-02,86.9262,99350000.0,250000.0,8636113547.01,21731550.0,0.0025163576048075364,0.7673441279668863,27309768.0,-106189856.00000004
2015-01-05,84.3294,99350000.0,0.0,8378124987.87,0.0,0.0,0.52825231191678,27309768.0,-107298723.50000004
2015-01-06,84.2979,99350000.0,0.0,8374993032.6,0.0,0.0,0.5248140768957941,-956088.0,-92926086.00000004
2015-01-07,84.7295,99400000.0,50000.0,8422112544.5,4236475.0,0.0005030180940489331,0.5720354033713893,5193605.0,-73182156.25000004
2015-01-08,87.5727,98750000.0,-650000.0,8647807391.96,-56922255.0,-0.006582275994366098,-0.0952350222875462,-6190846.0,-59363635.000000045
2015-01-09,85.8889,98750000.0,0.0,8481526267.93,0.0,0.0,0.5314650906974385,-10537156.0,-41402215.00000005
2015-01-12,87.0754,98750000.0,0.0,8598697663.84,0.0,0.0,0.5314650906974385,-10537156.0,-29365088.500000052
2015-01-13,88.4913,98750000.0,0.0,8738520038.31,0.0,0.0,0.5314650906974385,-10537156.0,-11054411.500000054
2015-01-14,87.3878,98750000.0,0.0,8629548136.94,0.0,0.0,0.533107831735677,-11384451.0,-2329721.5000000536
2015-01-15,89.3062,98750000.0,0.0,8818986975.92,0.0,0.0,0.5333750142826046,0.0,4694726.499999946
2015-01-16,90.5091,98750000.0,0.0,8937769016.12,0.0,0.0,0.5333750142826046,0.0,6830256.499999946
2015-01-19,91.1718,98850000.0,100000.0,9012335042.24,9117180.0,0.001011633495344836,0.629088156861691,1823436.0,7909359.499999946
2015-01-20,91.303,99250000.0,400000.0,9061821128.61,36521200.0,0.0040302274213618264,0.9109102915027464,9127676.0,9735419.499999946
2015-01-21,91.6774,99800000.0,550000.0,9149405319.49,50422570.0,0.0055110215625260575,1.043475206389204,19212190.0,11831689.499999946
2015-01-22,92.8912,99800000.0,0.0,9270540962.85,0.0,0.0,0.5222716854278384,19212190.0,10303151.999999946
2015-01-23,94.7955,99800000.0,0.0,9460593462.54,0.0,0.0,0.5228002967586328,19212190.0,8996200.499999946
2015-01-26,96.1185,102600000.0,2800000.0,9861761409.45,269131800.0,0.027290439184840278,2.9704409565247567,71215114.0,22452790.499999948
2015-01-27,94.6071,103350000.0,750000.0,9777640496.91,70955325.0,0.007256896489743493,1.1348180417120282,78101939.0,18934092.749999948
2015-01-28,95.3402,102750000.0,-600000.0,9796202979.82,-57204120.0,-0.005839417590452081,-0.048003811978392125,56576601.0,17399486.249999948
2015-01-29,95.5792,102650000.0,-100000.0,9811207331.79,-9557920.0,-0.0009741838773532686,0.3945717008875356,54665017.0,16921590.249999948
2015-01-30,95.1904,102200000.0,-450000.0,9728460199.85,-42835680.0,-0.004403130518091699,0.08692398993970295,46097881.0,13693228.749999946
2015-02-02,96.3792,102300000.0,100000.0,9859594762.36,9637920.0,0.0009775168485416596,0.5756628252825091,-5800895.0,14175124.749999946
2015-02-03,96.939,104400000.0,2100000.0,10120432328.74,203571900.0,0.020114941080322885,2.254896930173456,20722420.0,24353719.749999948
